#### Series class: class de.varylab.discreteconformal.convergence.ConvergenceRandom ####
#### Error output file ./test2.dat ####
#### Vertex data from /Users/sechel/workspace/ConformalLabData/convergence/regular01.obj ####
#### Branch indices: [0, 1, 2, 3] ####
#### Expected tau: (0.5+0.866025403784437i) ####
#### index[1], distErr[2], absErr[3], argErr[4], reErr[5], imErr[6], re[7], im[8] ####
0	1.4697356992414397E-15	1.1102230246251565E-15	8.881784197001252E-16	-2.7755575615628914E-16	1.4432899320127035E-15	0.4999999999999997	0.8660254037844385
1	8.818819324414019E-13	-2.4913404672588513E-13	8.459899447643693E-13	-8.572031973130834E-13	2.071676163950542E-13	0.4999999999991428	0.8660254037846442
2	0.048187063947844194	-0.042021512788604554	0.02409586362540872	-0.041138609020114014	-0.025091990351580717	0.458861390979886	0.8409334134328563
3	0.07613768665159447	-0.066662051395458	0.0380780455186005	-0.06444013799174159	-0.040551398795376836	0.4355598620082584	0.8254740049890602
4	0.09430442404344529	-0.08278231104815481	0.04716970202266779	-0.07935585553691926	-0.05095068778897438	0.42064414446308074	0.8150747159954627
5	0.027841544462561058	-0.025157286138269064	0.012080381891555803	-0.022812684800214034	-0.015960357460497177	0.47718731519978597	0.8500650463239399
6	0.055911054003149094	-0.05012698461746701	0.025411277565956958	-0.04611825231791683	-0.031609377768061386	0.45388174768208317	0.8344160260163757
7	0.04215966989476007	-0.04213025657453451	-0.0016088171317987232	-0.01973117126513335	-0.03725746430101107	0.48026882873486665	0.828767939483426
8	0.1116792312115692	-0.11160808888297158	-0.00422857555184919	-0.05255468641369454	-0.09854062928541385	0.44744531358630546	0.7674847744990232
9	0.11028014884787748	-0.044056112644375145	0.10344732756183861	-0.11007169865876598	0.006777343453288287	0.389928301341234	0.8728027472377253
10	0.06341291873058486	-0.05520187238440322	0.03210833752720177	-0.05411156780600995	-0.033062614710687166	0.44588843219399005	0.8329627890737499
11	0.03982933714483465	-0.036194345700851116	-0.016933105038364316	-0.004033207450089171	-0.039624605172309924	0.49596679254991083	0.8264007986121271
12	0.06454850238886418	-0.005330530888888907	0.06451134920550983	-0.0592319109022591	0.025653262784917752	0.4407680890977409	0.8916786665693548
13	0.08350216645341155	-0.04257156733304046	0.07343122555699333	-0.08340718907890254	-0.003981533921674996	0.41659281092109746	0.862043869862762
14	0.10822667038574735	-0.10576105143142855	-0.02429077067729457	-0.03420268853121505	-0.10268002863274772	0.46579731146878495	0.7633453751516893
15	0.09346429205105926	-0.02542572080481431	0.09113666189807401	-0.09154859697161843	0.018826265724616653	0.40845140302838157	0.8848516695090537
16	0.055508568584614476	-0.05499585892436998	-0.00774300997465005	-0.021175296229415497	-0.051310895684146374	0.4788247037705845	0.8147145081002907
17	0.08789256780018292	-0.020045576128686626	0.08647392156758449	-0.08514960728914894	0.021786414413883404	0.41485039271085106	0.8878118181983204
