#### Args: [-M Quality --base . --name quality_rand_points --pin ../ConformalLabData/convergence/regular01.obj --tre 0.5 --tim 0.866025403784437 --num 10000 --extra 750 --extrarand --nopt 150 --noptrand] ####
#### Series class: class de.varylab.discreteconformal.convergence.ConvergenceQuality ####
#### Error output file ./quality_rand_points.dat ####
#### Vertex data from ../ConformalLabData/convergence/regular01.obj ####
#### Branch indices: [0, 1, 2, 3] ####
#### Expected tau: (0.49999999999999856+0.8660254037844395i) ####
#### Measure exponent: 1.0 ####
#### index[1]	numVertices[2]	distErr[3]	absErr[4]	argErr[5]	reErr[6]	imErr[7]	re[8]	im[9]	MaxCrossRatio[10]	MeanCrossRatio[11]	SumCrossRatio[12]	MaxMultiRatio[13]	MeanMultiRatio[14]	SumMultiRatio[15]	MaxCircleRadius[16]	MeanCircleRadius[17]	SumCircleRadius[18] ####
11	594	0.002434478828749883	0.0019110833531243987	0.001506688304380388	-3.52350427439474E-4	0.002408845437946283	0.4996476495725591	0.8684342492223858	0.2647684111763029	0.028888393561168218	34.319411550667844	0.36737022094124105	0.025915729462808398	30.78788660181638	0.0766129873310117	0.02588835707664467	30.75536820705387
12	74	0.016588246064236832	0.005643886328533521	0.015554928147362146	-0.010785331173654988	0.012603433617957238	0.48921466882634357	0.8786288374023967	0.4797419244993797	0.08288274781403199	12.266646676476734	0.8101125917338736	0.09525351495757084	14.097520213720484	0.14822404641729767	0.08131733843136678	12.034966087842283
13	588	0.0015781457871556037	0.0011258045962281304	0.0011053202380850724	-3.957163493043536E-4	0.0015277279523561171	0.4996042836506942	0.8675531317367956	0.3413622250455113	0.07192949717990514	84.58908868356845	0.5804504491117848	0.05906689250419895	69.46266558493797	0.07690419674321272	0.026489485737671112	31.151635227501227
14	822	7.030062312299953E-4	2.381087583218644E-4	6.613757202129644E-4	-4.539595158374876E-4	5.367853566639047E-4	0.49954604048416107	0.8665621891411034	0.23084154492869136	0.022686326029097148	37.29631999183571	0.26704654821027507	0.015934272756151027	26.195944411112286	0.06164151352907304	0.021549967997631533	35.42814738810624
15	984	1.8645766138784695E-4	1.2283378512267795E-4	1.4027082337086938E-4	-6.008104468380182E-5	1.765126838499942E-4	0.49993991895531475	0.8662019164682895	0.32274205975267667	0.05803331352461918	114.20956101645054	0.5194588778136775	0.050577712122691465	99.5369374574568	0.06684902543744001	0.02030798874949431	39.9661218590048
16	996	0.002990564197194989	0.002133607179066077	0.0020932861930573754	-7.509997892954923E-4	0.002894732031470726	0.49924900021070306	0.8689201358159102	0.5714275219806455	0.0952641309676251	189.7661488875092	1.1246988339398198	0.08369528002509587	166.72099780999096	0.08416665007785654	0.020629045648053058	41.09305893092169
17	488	0.0031126970250489644	0.0016107845476509564	0.0026613626492659748	-0.001504898776518493	0.002724731627551935	0.49849510122348006	0.8687501354119914	0.3350008754796914	0.04094435086002652	39.961686439385886	0.48885225447103586	0.03521264891503776	34.367545341076855	0.09506626298089375	0.029105695887776863	28.407159186470217
18	726	0.00206025514363513	1.594235103132835E-4	0.0020539143960149886	-0.0017003674203198704	0.0011633580243372021	0.4982996325796787	0.8671887618087767	0.29094511301821857	0.054093157946201634	78.54326533788478	0.7229628431021227	0.044706044324460764	64.91317635911703	0.07241998005694192	0.023564437743292158	34.215563603260215
19	666	8.810377317088186E-4	7.070827593336215E-4	5.254200803259668E-4	-1.0187654381077493E-4	8.75127793248387E-4	0.4998981234561878	0.8669005315776879	0.20221593940421934	0.02501658616022186	33.32209276541552	0.3026012999935379	0.018815235412856884	25.061893569925367	0.07566653098895842	0.024207917512941934	32.244946127238656
20	892	5.011700134436498E-4	1.3472584498330775E-4	4.826892830387397E-4	-3.507728158590462E-4	3.5795225104673367E-4	0.4996492271841395	0.8663833560354862	0.23431604152162344	0.028248036693994706	50.394497462086555	0.3154639820076608	0.02286567590016524	40.79236580589479	0.06517678751865005	0.02081579503610704	37.13537834441496
21	384	0.0014344535162775175	5.704361411780212E-4	0.0013157781609758334	-8.553619889016817E-4	0.0011515262733881038	0.4991446380110969	0.8671769300578276	0.19110875775834835	0.02702449274325952	20.754810426823312	0.2198721948511151	0.0242572389069609	18.62955948054597	0.08789168007952246	0.032181626578800436	24.715489212518733
22	1132	4.4464363804463697E-4	2.2682005719798504E-4	3.823969939309446E-4	-2.1786715454019667E-4	3.8761045887092394E-4	0.49978213284545836	0.8664130142433104	0.3033312432742856	0.026114908977698827	59.12415392551014	0.27919351018803185	0.018320930362904768	41.47858634161639	0.06595023385158592	0.018380012036988195	41.61234725174127
23	954	7.976727299131082E-4	5.070759680780856E-4	6.156001911035158E-4	-2.7995251035861646E-4	7.469326448823477E-4	0.49972004748963994	0.8667723364293218	0.26376546986691385	0.03832769073213463	73.12923391691287	0.3560872885493829	0.030779732350686165	58.7277293251092	0.06533077524084992	0.020243328681826784	38.62427112492551
24	346	0.007291527666555124	4.2300585809740276E-4	0.007277724301687938	-0.00610704847422433	0.00398375885886848	0.4938929515257742	0.870009162643308	1.3863678053905932	0.11026918372414367	76.30627513710742	0.8637407528922629	0.10232294356669362	70.80747694815199	0.12521724921393668	0.03612837403744883	25.00083483391459
25	1402	8.321264586185355E-4	4.860488396467577E-4	6.752550352018272E-4	-3.4216183351043483E-4	7.585247015238217E-4	0.4996578381664881	0.8667839284859633	0.303811138762905	0.050772123555960925	142.36503445091444	0.5913199027369689	0.04189539146530354	117.47467766871114	0.062462626493182516	0.01690272592899848	47.39524350491174
26	1282	3.356794483743814E-4	2.7586370833376783E-4	1.9123236732077054E-4	-2.773506429037953E-5	3.345316999474601E-4	0.4999722649357082	0.866359935484387	0.2453277407758203	0.030344298839141522	77.80278222355886	0.524827379297659	0.023478688425989134	60.19935712423614	0.0631292606168849	0.01736380395332025	44.52079333631312
27	556	0.0015829498217999126	0.0013567094809865399	8.149653217650599E-4	-2.85496598360635E-5	0.0015826923438431173	0.4999714503401625	0.8676080961282826	0.23623196879665853	0.03883383026754653	43.183219257511745	0.39852561682802223	0.03177671987882658	35.33571250525516	0.08119583843389486	0.026874094991176514	29.883993630188282
28	248	4.6958200721202483E-4	3.7230379468455865E-5	4.6809508295053703E-4	-3.868369015074813E-4	2.6620381877306976E-4	0.4996131630984911	0.8662916076032126	0.2108969757634056	0.027717096313245423	13.74767977136973	0.16908253943595075	0.018596659744390776	9.223943233217826	0.08935968474163072	0.04058145381119975	20.128401090355077
29	530	0.0013266808184818266	8.787467730346776E-4	9.934882206847906E-4	-4.220155422755001E-4	0.0012577698025495465	0.49957798445772306	0.867283173586989	0.2652929521344536	0.03841123501262825	40.71590911338594	0.48210899646874217	0.029147558829418357	30.896412359183458	0.07917243168748297	0.02743876570020823	29.08509164222072
30	708	0.0035219646413347603	0.00290763473254696	0.0019845515699992156	-2.708383214544696E-4	0.003511535495825724	0.4997291616785441	0.8695369392802652	0.3379924892384696	0.062497842619367604	88.49694514902453	0.44925746159566904	0.04985821421717078	70.59923133151382	0.1059285336617658	0.024131995121063874	34.17090509142645
31	180	0.00553462720695741	0.004638290665895495	0.0030126842770112905	-3.0429299279838284E-4	0.005526255883916975	0.4996957070072002	0.8715516596683565	0.3109259647066043	0.06674585852376777	24.028509068556396	0.6348322565714435	0.07672681300320298	27.621652681153073	0.11111029592368978	0.04953852280536727	17.833868209932216
32	536	0.0020027329550303683	0.0016187690790898657	0.0011782524414560847	-2.130111882129304E-4	0.001991372773455735	0.4997869888117856	0.8680167765578952	0.32754813538249206	0.05353296653389568	57.38734012433617	0.5536468160977257	0.045119943489913626	48.368579421187405	0.08333020099656328	0.027600367342804844	29.587593791486793
33	984	0.0010903746965019673	6.860081553687891E-4	8.472410541953135E-4	-3.9141103430939683E-4	0.0010177005360088032	0.49960858896568916	0.8670431043204483	0.2602215784390134	0.042466610430710865	83.57428932763898	0.45499161818909806	0.03570644488805367	70.27028353968961	0.0719879449556856	0.020108678490036173	39.57387926839119
34	1210	0.0031127794917776737	5.253736208048476E-4	0.0030673185611518328	-0.0023974337519254707	0.00198537340809235	0.4976025662480731	0.8680107771925318	0.6384635979981785	0.08564675588372296	207.26514923860958	0.8386763673138218	0.06881449064156125	166.53106735257825	0.07168374477048098	0.01849490931761619	44.757680548631186
35	710	0.0018831521729604217	7.962773250742572E-4	0.0017058394286459944	-0.001081065292261263	0.0015419338313927833	0.4989189347077373	0.8675673376158323	0.28384156560930696	0.045578701637460146	64.72175632519341	0.4576300984870052	0.0372116583896757	52.8405549133395	0.07361321984246336	0.023779608786759235	33.76704447719811
36	1038	0.0027785844185462144	0.002406144209255112	0.0013879360970081578	-2.29033399523626E-6	0.0027785834746067994	0.4999977096660033	0.8688039872590463	3.1513008250669685	0.24525126374162487	509.1416235276132	4.5210423962671955	0.23942104306164666	497.03808539597844	0.11541040660280537	0.021745774535133905	45.14422793493799
37	596	0.0011830189088436176	7.105039077743847E-4	9.455594920952937E-4	-4.644319608332337E-4	0.0010880425967939589	0.4995355680391653	0.8671134463812334	0.22818124855691968	0.030312360740418546	36.13233400257891	0.29564743139700433	0.02575093062115839	30.695109300420803	0.07698142602221768	0.025709054383855047	30.645192825555217
38	290	0.0016830164144529616	9.915773977420272E-4	0.0013592228934558026	-6.829620302124528E-4	0.0015382155624639182	0.4993170379697861	0.8675636193469034	0.2792208476844462	0.038860820280301876	22.539275762575087	0.5725617475715561	0.038968870118901336	22.601944668962776	0.0961389635161459	0.037833028793376695	21.943156700158482
39	1430	6.383840563232817E-4	2.3050084527320713E-4	5.952494457470703E-4	-4.00458112859603E-4	4.971594343997632E-4	0.49959954188713895	0.8665225632188392	0.25440483421740123	0.037706959453804784	107.84190403788168	0.4623173899546378	0.02870740970860225	82.10319176660244	0.05950760519118397	0.01650021687225522	47.190620254649936
40	324	4.945120271575183E-4	3.7482215820849873E-4	3.2250815462964155E-4	-9.201987143714341E-5	4.8587497184371387E-4	0.4999079801285614	0.8665112787562832	0.1981320754491276	0.03663055723124716	23.73660108584816	0.290146783691104	0.0340114214652251	22.039401109465867	0.07691796935120258	0.03536889360373605	22.91904305522096
41	772	8.617355886668418E-4	2.983822405171477E-4	8.08307705938871E-4	-5.511960720215869E-4	6.623980034412558E-4	0.49944880392797697	0.8666878017878807	2.769491532535702	0.18602764331536717	287.2266812789269	4.384406445491437	0.20250275941170454	312.6642605316718	0.16244570230880584	0.02547064336578806	39.326673356776766
42	416	0.003436053499561275	0.0025681665928058983	0.0022798328580393434	-6.966814768709639E-4	0.0033646840225542984	0.4993033185231276	0.8693900878069938	0.34796240075479234	0.06520155535325269	54.24769405390624	0.5869032504360272	0.060016618955794084	49.933826971220675	0.0863218013688248	0.031796777682488384	26.454919031830332
43	1206	0.0038470244220193944	0.0018704436859564577	0.0033585635968396144	-0.001981639708184324	0.0032973778931995046	0.49801836029181423	0.869322781677639	0.5833027477395081	0.08751161327773196	211.0780112258895	0.8738719070304282	0.07677479271369261	185.18080002542658	0.06725234122971736	0.018614495374677006	44.89816284372094
44	1112	0.00234275130353925	0.0018593220223286355	0.0014239507025293197	-3.063167788207588E-4	0.002322639382523195	0.4996936832211778	0.8683480431669627	0.7873214718653154	0.10455991689636703	232.54125517752027	1.2485978950036039	0.09921885706168311	220.66273810518322	0.07799873392393586	0.019708690755660375	43.83212824058867
45	110	0.004223362071221205	0.0011021844234799794	0.0040747637160156724	-0.0029857918411218543	0.002986943967690059	0.4970142081588767	0.8690123477521295	0.2631940136356574	0.04371312297274946	9.61688705400488	0.35622197535645417	0.03925158124200799	8.635347873241757	0.130458074231323	0.06436215515189639	14.159674133417205
46	694	0.012386520324699052	0.0065188986363202694	0.010498209450882312	-0.005919099106619918	0.010880723850929863	0.49408090089337864	0.8769061276353693	4.661904334298724	0.3083768180563922	428.02702346227244	6.142654061195169	0.3106636971447988	431.20121163698076	0.23562197049339315	0.026988259832629626	37.45970464768992
47	534	6.198356888555391E-4	2.2582759407474562E-4	5.771680516335476E-4	-3.8712454787737105E-4	4.840773343276483E-4	0.4996128754521212	0.8665094811187671	0.23338963104748633	0.02959827188099337	31.61095436890092	0.27993772526901894	0.025984932057982982	27.751907437925823	0.07767136126685344	0.027210041801959614	29.06032464449287
48	1372	9.678539933502311E-4	9.425116583261506E-5	9.632085435926641E-4	-7.87347941338834E-4	5.628717187010635E-4	0.4992126520586597	0.8665882755031405	0.2703452024779056	0.03679170723176968	100.956444643976	0.4596785958115839	0.030736732729914062	84.34159461088419	0.05420741707536234	0.0168057125963981	46.11487536451639
49	600	6.786593172919386E-4	1.401984994586769E-4	6.639736876086211E-4	-5.051096363122842E-4	4.532579003742043E-4	0.4994948903636863	0.8664786616848137	0.2284719852025272	0.025932802038318385	31.119362445982063	0.311906039435762	0.018576856150062927	22.292227380075513	0.07632346639954801	0.025390187187577976	30.468224625093573
50	214	0.003537919891719966	0.0028689810379278757	0.0020672604363165537	-3.6201604945429455E-4	0.003519349590501819	0.49963798395054426	0.8695447533749413	0.29685058535747744	0.04597027739618762	19.6752787255683	0.5200328400998313	0.04520745289184282	19.348789837708726	0.10248857915360066	0.04481403570764143	19.18040728287053
51	1502	0.00215191607553234	1.1897253264137042E-4	0.002148497364763413	-0.0018025411136014524	0.0011754098561399529	0.4981974588863971	0.8672008136405794	0.31614409066371896	0.048738898283583604	146.41165044388515	0.6788714762782111	0.04266816018798415	128.1751532047044	0.06972544184083014	0.016291829824532204	48.940656792894735
52	714	0.003690449974523784	0.0014080463471042304	0.0034088818693882583	-0.0022552154086640797	0.002921202573425319	0.4977447845913345	0.8689466063578648	0.5829722884432773	0.08081236630892963	115.40005908915151	0.7347561648871406	0.06934079461146929	99.01865470517815	0.0837719664445325	0.02421566554452319	34.57997039757912
53	1184	0.0016889965185309605	3.9114369300308205E-4	0.00164276014499376	-0.0012283309294024436	0.0011592723439654007	0.4987716690705961	0.8671846761284049	0.3504233456458443	0.06322447611452513	149.7155594391955	0.8306673123121255	0.059922004318893794	141.8953062271405	0.06733083769025336	0.018572864043563363	43.98054205515805
54	1084	2.9397791499522434E-4	1.4067349935453777E-4	2.5811743284265276E-4	-1.5324760596391318E-4	2.5087484084951317E-4	0.49984675239403464	0.866276278625289	0.2448223699443437	0.02756143860533092	59.75319889635744	0.2624485220028623	0.022243798980151695	48.224556188968876	0.0634139633485278	0.018879667929233807	40.93112007057889
55	372	2.1615318096614028E-4	7.036894300993524E-5	2.0437091406066976E-4	-1.418288278641766E-4	1.6311585216788327E-4	0.4998581711721344	0.8661885196366074	0.2668242279107029	0.02966938782148566	22.07402453918533	0.2013623263401283	0.019152159101385645	14.24920637143092	0.07709178215113874	0.03260138806711233	24.255432721931573
56	484	0.002365448720772253	0.0014176793689590905	0.0018922098154892097	-9.330806426594007E-4	0.0021736393824407507	0.49906691935733916	0.8681990431668802	0.19612387558315292	0.03502026425261216	33.89961579652857	0.41658477300008623	0.029203219183817526	28.268716169935367	0.07562845329909135	0.028582942844773772	27.66828867374101
57	458	0.001693408035802582	4.92987112128418E-4	0.001619661014772733	-0.0011575210603384511	0.001236032269236409	0.4988424789396601	0.8672614360536759	0.20028549766486603	0.028896063853268518	26.46879448959396	0.4423648344354527	0.02550589828701904	23.36340283090944	0.07831426096799612	0.029474477586864677	26.998621469568043
58	248	0.0011582419915247741	8.786877269657545E-4	7.542761446586166E-4	-2.1459471378348915E-4	0.0011381887452208694	0.49978540528621507	0.8671635925296604	0.12231269318207172	0.02307767115007861	11.44652489043899	0.1825435429766915	0.01720872048522142	8.535525360669824	0.09450041922465922	0.040176283467942796	19.927436600099625
59	824	0.0066690076634209295	0.0037666836942666926	0.005493102651663806	-0.002899291261353798	0.006005811635125147	0.49710070873864476	0.8720312154195646	3.0913251438641547	0.184866304654289	304.65967007026825	2.3650368059891926	0.18983734527114976	312.8519450068548	0.09237738961000908	0.023797369130302993	39.21806432673933
60	1166	0.006076716999076609	0.0049300258586273404	0.0035439285289167177	-6.223989842517597E-4	0.006044758803398942	0.4993776010157468	0.8720701625878384	0.9930450555897858	0.12486626911752119	291.1881395820594	1.3863832493062769	0.11872870138331723	276.8753316258958	0.10696243709743297	0.019603312080584707	45.71492377192354
61	1116	0.002257759863299522	0.0019405092866773277	0.0011529630917050948	-3.0511027335866636E-5	0.0022575536931681572	0.4999694889726627	0.8682829574776076	0.4987473207423563	0.06413069626765838	143.13971406941351	0.7173125686818782	0.06283166688373444	140.24028048449526	0.06940109248064388	0.01917490758842385	42.798393737362034
62	846	0.011228119285718338	0.0023963967265039354	0.010956344377180516	-0.008342904042113797	0.007514427113120559	0.49165709595788476	0.87353983089756	4.393086187179337	0.31850158525077565	538.9046822443124	4.26947002228071	0.2877056729397982	486.7979986141385	0.10406337172300424	0.02454901489394858	41.536933200560995
63	1402	3.116813669247196E-4	6.178431336034684E-5	3.054868376670683E-4	-2.33706878758011E-4	2.062192263326823E-4	0.49976629312124055	0.8662316230107722	0.27739891196931166	0.0411163502589833	115.29024612618919	0.42578953933455477	0.03287435058414444	92.179679037941	0.054381719482005264	0.01667842604761094	46.766306637501074
64	704	0.0022925211468337154	0.0015255565986704855	0.0017099328807204106	-7.210574873086073E-4	0.0021761730879403807	0.49927894251268995	0.8682015768723799	0.3026239497183554	0.05195042610570666	73.14619995683498	0.49728488878868227	0.04356290684317418	61.33657283518925	0.09266214758867153	0.024007826261977352	33.803019376864114
65	548	0.001602901612146636	1.0651078913537226E-4	0.0015992739462045158	-0.0013325428859551902	8.908552269097925E-4	0.49866745711404337	0.8669162590113493	0.2275198457372829	0.02526496244183495	27.690398836251106	0.2459055094285474	0.022064906381070896	24.183137393653702	0.07653524997631266	0.026734873846187113	29.301421735421076
66	96	0.005733031512782488	6.313215923126059E-5	0.005732510795857904	-0.004941436040859726	0.002906864320990854	0.49505856395913883	0.8689322681054303	0.13757862716016667	0.03790671165846668	7.2780886384256025	0.16730083571560228	0.029673144116205762	5.697243670311506	0.11284616571669417	0.06717292195451859	12.89720101526757
67	476	0.0013398204347195317	8.645862235365787E-4	0.0010230858147666222	-4.54752980956874E-4	0.001260285096159941	0.4995452470190417	0.8672856888805994	0.24378707743936823	0.027260504077130168	25.95199988142792	0.202629243381794	0.01650871473538082	15.716296428082542	0.08186046321918965	0.028760811226911903	27.380292288020133
68	1222	0.0011945440953097857	4.614920118501953E-4	0.001101544763767004	-7.239632876424595E-4	9.50164592997127E-4	0.4992760367123561	0.8669755683774366	0.34904654838117244	0.04269670193672521	104.3507395333564	0.41964895820233794	0.03708878635087158	90.64499384153014	0.0630423930368161	0.01800691480791185	44.00889979053656
69	1454	8.074908216282316E-4	4.970017405367955E-4	6.362621390672007E-4	-3.028933835971248E-4	7.485299093469289E-4	0.49969710661640143	0.8667739336937864	0.5123477251826276	0.06676679189949301	194.1578308437257	0.809509249817727	0.05798870509065581	168.6311544036271	0.06508376723873718	0.016743261646999845	48.689404869475545
70	738	0.002866404765644263	0.0020355513226530952	0.0020160691712984846	-7.327624790898213E-4	0.0027711613864490614	0.49926723752090874	0.8687965651708885	1.0990078544504587	0.11082447185910607	163.57692046404057	1.1666815037729372	0.10469184164061673	154.5251582615503	0.08334749825631226	0.02432078080199825	35.897472463749416
71	1306	4.8186367355447756E-4	2.7517544910016234E-4	3.955098342525165E-4	-2.050672017200883E-4	4.360505047240615E-4	0.49979493279827847	0.8664614542891635	0.2401133126132753	0.026929178630768054	70.33901458356615	0.3037484426520658	0.019454392763055002	50.814873897099666	0.05667261872081531	0.017094635385804746	44.651187627721995
72	514	0.00771359387101475	0.005571456327844837	0.005319849176940616	-0.001854157510009613	0.007487431491174479	0.49814584248998894	0.873512835275614	0.702780949382676	0.1107775230097345	113.87929365400706	1.1261999203899578	0.11543092744231591	118.66299341070075	0.08421798119624309	0.02936358870445383	30.18576918817854
73	822	0.0025907222409869224	0.0016235467443199703	0.00201725861750357	-9.390779658812187E-4	0.002414533972413868	0.49906092203411734	0.8684399377568534	0.30282775315604593	0.02646807160017684	43.51350971069073	0.30068515918395144	0.01761350986228945	28.956610213603856	0.07308827643118693	0.021690262542470164	35.65879161982095
74	702	1.4619352796320554E-4	1.0899848109802157E-4	9.742096415332746E-5	-2.9881358201255814E-5	1.431071348688695E-4	0.4999701186417973	0.8661685109193084	0.2375336558675052	0.026647372953621806	37.41291162688501	0.3088196813349635	0.022034809456261833	30.936872476591613	0.06363835957005744	0.023395859998091264	32.847787437320136
75	208	0.006220345991360682	0.0019115411837382634	0.005913710029735286	-0.004184172106293016	0.0046027609146203075	0.49581582789370554	0.8706281646990598	0.4841906886693206	0.10125822462113977	42.12342144239415	0.4423032943532208	0.08767256763641701	36.471788136749474	0.12636237974609116	0.04620372007693547	19.220747552005154
76	244	0.0011222850406493337	4.727724318684956E-4	0.001017605259421961	-6.455612811764322E-4	9.180274204571015E-4	0.4993544387188221	0.8669434312048966	0.24333988693978714	0.046220399317759356	22.555554867066565	0.2751753733147153	0.033243664051572426	16.222908057167345	0.09408141070432302	0.04163773419517767	20.3192142872467
77	234	0.0017095697266684368	6.904825095082057E-4	0.0015633858743835383	-0.0010102364083808268	0.0013791486683903953	0.49898976359161773	0.8674045524528299	0.23960518073516246	0.04581725843204281	21.442476946196035	0.42857912456307945	0.033185241496267864	15.530693020253361	0.09096133220342725	0.04225228686429416	19.774070252489665
78	562	5.886757997957354E-4	3.322916836407952E-4	4.858425709690639E-4	-2.548049930726215E-4	5.306727925665777E-4	0.49974519500692594	0.8665560765770061	0.154240004161472	0.02949889226552065	33.15675490644521	0.29145500158254123	0.02654296749465447	29.834295463991626	0.06687476681222532	0.026380070213763263	29.651198920269906
79	1258	3.972336678808207E-4	3.0252030918798134E-4	2.57402420356323E-4	-7.174088391059819E-5	3.907017180327932E-4	0.49992825911608796	0.8664161055024723	1.4686629003960965	0.16087908285552507	404.77177246450105	2.018830511096831	0.14939520982540122	375.8783479207095	0.06306054798930945	0.018817494432467958	47.34481599208938
80	150	7.95375948716324E-4	4.832303458566223E-4	6.316000129398258E-4	-3.0573054289195767E-4	7.342695247246622E-4	0.4996942694571066	0.8667596733091641	0.2399931992009694	0.04076136420242814	12.22840926072844	0.27625812913042846	0.03770978088523168	11.312934265569503	0.09513396519695663	0.05293825735370537	15.881477206111612
81	226	0.003348444980558695	0.0017556015130697489	0.0028488075874115726	-0.0015956994427452909	0.0029437776879803756	0.49840430055725327	0.8689691814724199	0.30803289806675127	0.05500435666560789	24.861969212854767	0.6783135474375028	0.05965197175226832	26.962691232025282	0.10963627165536853	0.04366277777561295	19.735575554577053
82	946	1.6798708870746675E-4	4.072505680907668E-6	1.6793737487375004E-4	-1.4340942242774268E-4	8.74837100913739E-5	0.4998565905775708	0.8661128874945309	0.2261242535438972	0.03107242767420888	58.7890331596032	0.5396375902289989	0.025283762216965083	47.836878114497935	0.061524438776953724	0.020230899410118044	38.27686168394334
83	1382	5.477431824541002E-4	6.528264489613633E-5	5.43821175299275E-4	-4.3842629316148685E-4	3.2833668602461064E-4	0.49956157370683707	0.8663537404704641	0.6469133716674922	0.08677081008264478	239.83451906843018	0.7728089364407771	0.08008705801555573	221.360628354996	0.0616573695825649	0.017386566738993102	48.05647046657693
84	782	0.0016645055401806092	4.297007716302925E-4	0.0016077393431552789	-0.0011787369028314343	0.001175226789685846	0.4988212630971671	0.8672006305741253	0.2190338941508716	0.03222872701178459	50.4057290464311	0.42926184162250314	0.023012628157749054	35.99175043871952	0.06769285001606734	0.022301534776373685	34.87960039024844
