0.29537677436251636 36.00964800328708

0.0011890446175080967	0.022546747312979842

9.411360293107783E-4	0.01848914556471628

8.325032855057153E-4	0.016862319379557907

7.811002219286317E-4	0.0072866118802056255

7.455910811016995E-4	0.010086827422332184

7.137723960419999E-4	0.007572312274449652

6.951916071025641E-4	0.006750596106324104

6.764694563219391E-4	0.006281504422367997

6.619173975930749E-4	0.006252815141949591

3.6517682725839947E-4	0.0014177573018563261

2.5722140150091804E-4	8.2088410212193E-4

1.8680242711714362E-4	0.002018097622485438

1.3817894860728154E-4	8.331957745598673E-4

8.81947948596244E-5	8.613382201381992E-4

7.788376012291402E-5	0.02041413110677326

6.206457921502308E-5	0.00356848845978207

3.777738776615084E-5	2.802828928278793E-4

2.7369322142681334E-5	3.496878331305026E-4

1.791111216093188E-5	2.9270436865414326E-4

2.2561807398828625E-5	0.0023298090642699418

1.6723926437684806E-5	2.624870619053418E-4

1.2795809605043584E-5	1.6965712546486872E-4

1.092568383123677E-5	0.001250231418211555

1.0490927281096358E-5	7.497957042146964E-4

1.0118396789897582E-5	0.0014104154710674669

9.91590238359662E-6	4.512146833420253E-4

6.3571236134757704E-6	2.488092583864706E-4

3.96831505427165E-6	9.54103695477419E-5

2.762006986930052E-6	1.1826494783528613E-4

2.393584086523957E-6	0.0022574360435021817

1.651748111822044E-6	0.00116393686880566

1.3121704255831164E-6	6.70821773971999E-4

1.1866348907683467E-6	3.1456637166288787E-4
