414.80348724516057 1880.5271110038664

0.021024306560043518	0.13819962452389473

0.010302493835669523	0.039325664516020646

0.006053106320417238	0.025321001129352847

0.00425203520224016	0.020152553199845057

3.236488879570567E-4	0.001771266666957111

1.3888220306598834E-4	0.00818046658424095

8.170787042441391E-5	0.004609236199543374

5.7327257430548255E-5	0.0017346280611823

1.5519704242936833E-5	0.002033575618532456

1.0198734554797648E-5	9.622195894940163E-4

7.303525510888529E-6	5.360273202840028E-4

5.746260274463052E-6	4.687790091788409E-4

4.690748362092944E-6	4.2340138720421157E-4

3.7768629395265213E-6	3.020048098088403E-4

3.1893699819073664E-6	2.7499242482162465E-4

2.7110297093074938E-6	3.000275669839964E-4
