0.032637898391797225	0.1063796917754762
0.021915756989869587	0.11608354834279175
0.017428913579390245 0.09161341639388113
0.011685104948746848	0.1549106982761146
0.008103526362063225	0.024700929117972992
0.006494879583356706	0.06168027295624554
0.005024270573373896	0.026561281193039948
0.004177855876508991 0.03235733302088403
0.0034864053845756063	0.02034686756285037
0.002979478263395283	0.042223692224150455
0.002450157952752757	0.017112977082899494
0.002140638151605906	0.01816855889446982
0.0018457995548354365	0.010595830019305757
0.001632817102914667	0.02358829607022403
0.0013724213696567067	0.017440795555880583
0.0011693682422532518	0.019870716444808957
9.617033975685713E-4	0.008005413292584935
8.695313710515355E-4	0.015521136016421043
7.785286017134457E-4	0.008410133328647358
7.144101604725673E-4	0.010663494416817326
6.555826266053355E-4	0.007943161674149117
6.07391319476139E-4	0.008913346488196068
5.540148490157323E-4	0.010939086804411694
4.99413208188712E-4	0.01555223407885067
4.5071840018083364E-4	0.005077103256688767
4.101467416739346E-4	0.012532191105670788
3.7039710232273905E-4	0.009005054867034902
3.3293066021909196E-4	0.006924364964704173
3.0163424122655116E-4	0.003202436503475386
2.6946632292749735E-4	0.010419305299252588
2.3439092967823065E-4	0.004004542669267351
2.0425465507396167E-4	0.006839513632016808
1.7159593804659735E-4	0.004923926392476448
1.4954959126936088E-4	0.0063340132248616236
1.2739171727216644E-4	0.0024262368220276734
1.1395734525040396E-4	0.0062898513962709205
1.0082975348673104E-4	0.004708350070224097
8.981944679323373E-5	0.004543443629368053
